,NPV,CAPEX,OPEX,revenue,revenue_coproduct,revenue_final_product,IRR,energy_generation,pathway,PDC_price,PDC_yield
35,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.36000000000000004
36,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.37
37,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.38
38,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.39
39,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.4
40,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.41000000000000003
41,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.42000000000000004
42,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.43
43,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.44
44,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.45
45,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.46
46,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.47000000000000003
47,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.48000000000000004
48,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.49
49,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.5
50,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.51
51,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.52
52,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.53
53,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.54
54,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.55
55,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.56
56,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.5700000000000001
57,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.5800000000000001
58,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.59
59,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.6
60,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.61
61,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.62
62,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.63
63,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.64
64,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.65
65,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.66
66,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.67
67,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.68
68,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.6900000000000001
69,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.7000000000000001
70,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.7100000000000001
71,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.72
72,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.73
73,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.74
74,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.75
75,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.76
76,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.77
77,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.78
78,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.79
79,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.8
80,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.81
81,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.8200000000000001
82,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.8300000000000001
83,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.8400000000000001
84,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.85
85,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.86
86,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.87
87,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.88
88,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.89
89,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.9
90,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.91
91,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.92
92,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.93
93,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.9400000000000001
94,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.9500000000000001
95,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.9600000000000001
96,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.97
97,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.98
98,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,0.99
99,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",100,1.0
100,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.01
101,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.02
102,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.03
103,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.04
104,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.05
105,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.060000000000000005
106,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.06999999999999999
107,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.08
108,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.09
109,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.09999999999999999
110,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.11
111,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.12
112,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.13
113,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.14
114,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.15000000000000002
115,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.16
116,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.17
117,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.18000000000000002
118,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.19
119,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.2
120,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.21000000000000002
121,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.22
122,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.23
123,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.24000000000000002
124,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.25
125,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.26
126,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.27
127,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.28
128,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.29000000000000004
129,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.3
130,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.31
131,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.32
132,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.33
133,-322988305.3106111,1341203673.5504076,84051067.24367338,267270478.88639998,185786694.71999997,0.0,4.940869901865108,594772147.1999999,"['Ip[milling]', 'Ip[DSA]', 'Ip[burn]']",200,0.34
